pitch_rad,pitch_rate_rad,yaw_rad,yaw_rate_rad,pwm
-0.019952,0.010056,-0.018458,0.01,53.0
-0.018343,0.059885,-0.019034,-0.016113,50.0
-0.017735,0.062016,-0.019196,0.003605,49.0
-0.017536,0.014853,-0.019623,-0.000658,49.0
-0.016233,0.070277,-0.019854,-0.012383,47.0
-0.016384,0.045496,-0.020017,-0.003056,48.0
-0.016049,0.040433,-0.020035,-0.01558,47.0
-0.015434,0.056954,-0.020091,-0.003323,46.0
-0.014413,0.073208,-0.019905,0.002539,44.0
-0.013676,0.046828,-0.019875,0.01533,43.0
-0.012451,0.032972,-0.020064,-0.030502,41.0
-0.011909,0.031107,-0.020089,-0.014514,40.0
-0.012028,-0.012327,-0.020434,-0.011317,40.0
-0.012553,0.041499,-0.020447,-0.010251,42.0
-0.010714,0.088929,-0.020467,0.008668,38.0
-0.010033,0.029508,-0.020333,-0.001724,37.0
-0.009121,0.057753,-0.02106,-0.068606,35.0
-0.008549,0.20484,-0.024574,-0.198906,33.0
-0.002533,0.440127,-0.032058,-0.410477,19.0
0.004983,0.390831,-0.041819,-0.214894,2.0
0.010586,0.382837,-0.043393,-0.027038,-10.0
0.018863,0.293839,-0.044294,-0.021176,-30.0
0.023763,0.265061,-0.042178,0.117651,-41.0
0.019479,-0.467977,-0.041384,-0.109908,-29.0
0.014001,-0.187925,-0.043758,-0.082196,-18.0
0.016579,0.243477,-0.044142,0.085143,-26.0
0.028201,0.574424,-0.041142,0.11099,-55.0
0.01913,-0.526333,-0.043689,-0.00732,-30.0
0.010882,-0.19885,-0.043608,-0.007853,-13.0
0.020019,0.525395,-0.044393,-0.091788,-37.0
0.035326,0.311159,-0.044572,0.177872,-73.0
0.015805,-0.703797,-0.046387,-0.162134,-24.0
0.008702,-0.032844,-0.048041,0.168545,-11.0
0.026553,0.771873,-0.044515,0.040644,-56.0
0.023521,-0.735506,-0.048494,0.044907,-44.0
0.007417,-0.487696,-0.044311,0.170144,-8.0
0.014092,0.436929,-0.050092,-0.18052,-27.0
0.027907,0.331943,-0.047595,0.362797,-59.0
0.012489,-0.576694,-0.04893,-0.141883,-21.0
0.008336,0.00979,-0.049274,0.177339,-14.0
0.020972,0.579487,-0.044955,0.060895,-45.0
0.019896,-0.485564,-0.050264,-0.112039,-40.0
0.008234,-0.403227,-0.045516,0.213045,-13.0
0.011009,0.220029,-0.045759,-0.061678,-22.0
0.01872,0.230687,-0.048834,-0.250866,-41.0
0.01139,-0.485031,-0.047845,0.041976,-22.0
0.007669,-0.102391,-0.045531,0.063826,-15.0
0.013608,0.357523,-0.046047,0.006803,-30.0
0.01364,-0.42934,-0.048845,-0.045424,-28.0
0.007629,-0.208176,-0.045902,0.137902,-15.0
0.009224,0.097722,-0.042766,0.110457,-20.0
0.009507,0.037502,-0.045757,-0.191179,-21.0
0.014476,0.202975,-0.049338,-0.053951,-33.0
0.00439,-0.568434,-0.046768,-0.049154,-8.0
0.002037,0.135294,-0.047067,0.182135,-5.0
0.010302,0.250938,-0.044148,-0.017978,-25.0
0.014432,0.141422,-0.044449,0.013198,-34.0
0.00713,-0.546584,-0.048626,-0.271384,-15.0
-0.01144,-0.520737,-0.047243,0.103262,27.0
-0.001055,0.338871,-0.048579,-0.151742,0.0
0.000264,-0.089867,-0.051195,0.022258,-1.0
-0.003254,-0.130636,-0.049574,0.043841,7.0
-0.005445,-0.090134,-0.049595,-0.015314,12.0
-0.008634,-0.126905,-0.049367,0.008135,19.0
-0.011707,-0.136232,-0.049374,0.007069,27.0
-0.013631,0.03617,-0.05023,-0.12856,31.0
-0.011118,0.128899,-0.055693,-0.246337,25.0
-0.006055,0.294105,-0.057045,0.109391,13.0
-0.002263,0.075606,-0.057098,0.00174,5.0
-0.008198,-0.300905,-0.056399,0.036647,20.0
-0.013958,-0.131169,-0.055713,-0.06301,33.0
-0.01456,0.092393,-0.058208,-0.030235,34.0
-0.002637,0.424938,-0.055641,0.009467,6.0
-0.001863,-0.091466,-0.055318,0.002539,6.0
-0.008437,-0.215904,-0.054465,0.063826,22.0
-0.013587,-0.183129,-0.053772,0.020392,34.0
-0.004962,0.459579,-0.051275,0.071553,12.0
-0.000377,0.056687,-0.050881,0.000941,3.0
-0.005291,-0.192988,-0.050469,0.050503,15.0
-0.00939,-0.1341,-0.049807,0.01,25.0
-0.010766,0.035637,-0.05098,-0.090456,28.0
-0.007832,0.171533,-0.050697,-0.030235,21.0
3.6e-05,0.336206,-0.050247,-0.029436,2.0
-0.00075,-0.129837,-0.050555,0.006003,5.0
-0.004387,-0.129037,-0.049233,0.03185,14.0
-0.005507,-0.039506,-0.049392,-0.014248,16.0
-0.006168,-0.009928,-0.049521,-0.023307,18.0
-0.006624,-0.009928,-0.049518,-0.001191,19.0
-0.00656,0.011122,-0.049501,-0.000658,19.0
-0.00602,0.032706,-0.049477,0.002273,18.0
-0.005283,0.038568,-0.049477,0.002006,16.0
-0.004367,0.0399,-0.049461,0.001474,14.0
-0.003495,0.031906,-0.049456,-0.000125,13.0
-0.002925,0.017784,-0.049446,0.000674,11.0
-0.002733,-0.002467,-0.049431,0.002006,11.0
-0.002927,-0.013392,-0.049428,-0.000392,12.0
-0.003444,-0.023252,-0.049405,0.003339,13.0
-0.004083,-0.020853,-0.049372,-0.000392,15.0
-0.004497,-0.013392,-0.049336,0.000941,16.0
-0.004715,-0.003,-0.049317,0.002006,16.0
-0.00464,0.009523,-0.049291,0.001474,16.0
-0.004331,0.016718,-0.049279,-0.001724,16.0
-0.003957,0.014853,-0.04926,0.001474,15.0
-0.003669,0.00979,-0.049244,-0.000392,14.0
-0.003379,0.003661,-0.04925,0.001474,14.0
-0.003354,-0.002201,-0.049229,-0.000392,14.0
-0.003388,-0.006731,-0.049211,-0.000125,14.0
-0.003605,-0.007797,-0.04919,0.00174,15.0
-0.014085,-1.786967,-0.05131,-0.181053,46.0
-0.058156,-2.3087,-0.05107,0.017728,150.0
-0.069777,0.089462,-0.052277,0.004405,169.0
-0.048634,0.917628,-0.052134,0.008402,119.0
-0.031212,0.623186,-0.052654,-0.045157,81.0
-0.026165,0.178194,-0.054269,-0.092321,72.0
-0.049456,-0.902578,-0.057459,-0.134156,131.0
-0.054239,0.619989,-0.061432,-0.543442,138.0
-0.041894,0.95733,-0.074679,-0.327341,109.0
-0.021018,0.842752,-0.077995,-0.075801,63.0
-0.019452,-0.330483,-0.074404,0.041176,64.0
-0.041767,-0.98225,-0.075474,0.143232,119.0
-0.04425,0.10998,-0.07175,-0.111507,122.0
-0.041895,0.201643,-0.073982,0.119516,117.0
-0.0256,0.550176,-0.072563,0.029985,79.0
-0.030181,-0.375248,-0.075351,-0.170661,94.0
-0.049753,-0.868737,-0.078314,-0.084327,142.0
-0.040491,0.50541,-0.077537,-0.07207,117.0
-0.035333,0.268258,-0.077588,0.069421,107.0
-0.032888,0.014586,-0.079904,-0.197041,103.0
-0.035942,0.166736,-0.091529,-0.34626,111.0
-0.028059,0.416945,-0.095174,-0.080064,93.0
-0.020879,0.184323,-0.098929,-0.18052,78.0
-0.021242,-0.019788,-0.102333,-0.076866,80.0
-0.021588,-0.10319,-0.099791,0.140567,82.0
-0.023647,-0.161279,-0.093508,0.360399,87.0
-0.034226,-0.709925,-0.091121,-0.085127,115.0
-0.037076,0.221628,-0.093159,0.069421,119.0
-0.031048,0.16194,-0.092569,-0.047023,106.0
-0.028116,0.135827,-0.093509,-0.061145,100.0
-0.030894,-0.015791,-0.095037,-0.080064,108.0
-0.030081,0.045229,-0.096225,-0.044624,107.0
-0.029903,0.009523,-0.098626,-0.187981,107.0
-0.029009,0.284246,-0.102348,-0.14588,105.0
-0.022573,0.254136,-0.105385,-0.114171,91.0
-0.020738,0.016718,-0.108286,-0.08113,88.0
-0.022141,-0.046967,-0.110065,-0.047289,92.0
-0.024302,-0.013925,-0.110718,-0.017978,98.0
-0.022945,0.115043,-0.111234,-0.044624,95.0
-0.021781,0.142755,-0.111993,-0.037164,93.0
-0.021411,0.102252,-0.11478,-0.208499,93.0
-0.014959,0.492353,-0.123285,-0.273249,77.0
-0.000517,0.662623,-0.126687,-0.12936,43.0
0.001679,-0.089068,-0.127487,0.148028,41.0
-0.01404,-0.766948,-0.124327,0.211179,80.0
-0.016405,0.320752,-0.126992,0.056631,82.0
0.007884,1.287211,-0.114523,0.62766,23.0
0.02713,1.068445,-0.101368,0.29778,-20.0
0.033402,0.359389,-0.102174,-0.237543,-33.0
0.037499,0.360188,-0.102972,0.16295,-43.0
0.041273,0.029242,-0.101671,-0.106444,-52.0
0.041643,-0.209509,-0.104224,0.072353,-53.0
0.035065,-0.22976,-0.102474,0.004938,-39.0
0.034944,0.040433,-0.10173,0.029719,-40.0
0.040626,0.278384,-0.102516,-0.097118,-55.0
0.040151,-0.16874,-0.103267,0.116585,-54.0
0.037598,0.058286,-0.105844,-0.226352,-50.0
0.038077,0.041765,-0.112343,-0.234079,-52.0
0.045253,0.42707,-0.119273,-0.205301,-71.0
0.061109,0.52273,-0.11591,0.406497,-110.0
0.061254,-0.410155,-0.110647,0.20132,-108.0
0.038389,-0.940415,-0.109573,-0.063277,-55.0
0.027236,-0.419481,-0.10824,0.117385,-32.0
0.038928,0.598938,-0.109971,-0.077666,-64.0
0.05956,0.294638,-0.108027,0.294849,-112.0
0.045212,-0.702997,-0.10289,-0.030235,-76.0
0.02983,-0.525533,-0.102516,0.100331,-43.0
0.029303,0.101719,-0.098111,0.138435,-45.0
0.039928,0.489955,-0.099313,-0.109641,-72.0
0.040239,-0.319025,-0.10183,0.169345,-71.0
0.033472,-0.265999,-0.100187,0.060095,-56.0
0.03152,-0.11598,-0.099951,-0.043026,-53.0
0.03182,-0.16048,-0.099547,0.090738,-55.0
0.027935,-0.107187,-0.098877,0.050503,-47.0
0.027038,-0.157549,-0.098101,0.011599,-45.0
0.027559,-0.043236,-0.097145,0.034248,-48.0
0.02713,-0.048832,-0.096299,0.017195,-48.0
0.02543,-0.147423,-0.0953,0.066224,-44.0
0.023036,-0.135699,-0.094303,0.016395,-39.0
0.021436,-0.137031,-0.093416,0.039844,-36.0
0.018944,-0.151953,-0.092259,0.067023,-31.0
0.017638,-0.153552,-0.09084,0.117118,-29.0
0.01395,-0.188725,-0.088639,0.169078,-20.0
0.012483,-0.169006,-0.083887,0.107792,-18.0
0.008967,-0.236155,-0.08375,-0.030235,-9.0
0.008348,-0.200716,-0.082653,0.055832,-9.0
0.001137,-0.354464,-0.080669,0.061961,8.0
-0.007306,-0.406691,-0.080125,0.025455,27.0
-0.019528,-0.605472,-0.079921,-0.019311,56.0
-0.012027,0.652764,-0.081483,0.130175,35.0
-0.004833,0.222427,-0.079576,0.013731,20.0
-0.007491,-0.177,-0.079734,-0.042759,28.0
-0.014046,-0.008596,-0.081709,-0.088591,43.0
-0.010113,0.091594,-0.079988,0.004938,34.0
-0.009153,0.150216,-0.080925,0.073951,32.0
-0.009145,-0.065886,-0.080595,-0.028637,33.0
-0.009984,0.045762,-0.080525,0.045173,34.0
-0.010649,-0.013925,-0.080526,0.006003,36.0
-0.009911,0.002329,-0.080356,0.036647,35.0
-0.007639,-0.076278,-0.079996,0.002273,30.0
-0.006716,-0.053895,-0.080288,-0.029969,28.0
-0.005428,0.049493,-0.080027,-0.058481,25.0
-0.006058,0.185655,-0.078629,0.163216,26.0
-0.004926,-0.104523,-0.079916,-0.045157,25.0
-0.008088,0.18379,-0.078986,-0.097384,31.0
-0.00478,0.151814,-0.078216,0.181069,24.0
-0.003207,-0.063487,-0.080006,-0.079265,21.0
-0.005248,-0.140229,-0.077203,0.136304,26.0
-0.003894,0.032706,-0.081469,-0.050487,23.0
-0.004931,-0.173536,-0.077136,0.111523,26.0
-0.004221,0.111579,-0.080751,0.049437,23.0
-0.005031,0.002595,-0.076364,0.055299,26.0
-0.001408,0.188053,-0.080284,0.0537,17.0
-0.003314,-0.109852,-0.076091,0.168545,22.0
-0.003247,0.017517,-0.080195,-0.11124,22.0
-0.003555,0.054023,-0.081455,-0.029703,22.0
0.001485,0.297569,-0.08063,-0.001724,10.0
0.001504,-0.081607,-0.081211,-0.017445,11.0
-0.00371,-0.206578,-0.080061,0.083011,24.0
-0.005508,-0.051763,-0.080567,-0.05102,27.0
-0.004979,0.107848,-0.081539,0.020392,26.0
0.000508,0.301833,-0.080328,0.051835,13.0
0.005913,0.142222,-0.079851,-0.030768,1.0
0.003536,-0.06935,-0.079575,0.068622,7.0
0.00331,-0.000602,-0.079522,0.006003,7.0
0.003492,0.032972,-0.079468,-0.006254,6.0
0.004296,0.060151,-0.079431,-0.003856,4.0
0.005997,0.089462,-0.079431,-0.003589,0.0
0.008441,0.118773,-0.079478,-0.005987,-5.0
0.011636,0.14009,-0.079517,-0.003589,-13.0
0.015375,0.167802,-0.079525,-0.000125,-22.0
0.018574,0.092127,-0.079948,-0.078465,-29.0
0.016664,-0.12584,-0.082888,-0.088324,-25.0
0.006593,-0.361659,-0.082634,0.074751,-1.0
0.006441,0.189119,-0.080293,0.000141,-3.0
0.013635,0.18832,-0.0824,-0.049687,-20.0
0.017619,0.179526,-0.081765,0.024389,-29.0
0.023833,0.172065,-0.081692,0.004138,-44.0
0.010611,-0.748296,-0.086759,0.079014,-11.0
-0.000349,-0.018722,-0.08543,-0.175458,11.0
0.013382,0.449719,-0.088606,-0.039029,-22.0
0.018021,0.1702,-0.088309,0.069688,-32.0
0.011742,-0.477037,-0.084451,0.000674,-16.0
0.001001,-0.330483,-0.085543,-0.027571,8.0
0.006976,0.329012,-0.083459,0.055032,-8.0
0.012486,0.212568,-0.083376,0.021725,-20.0
0.017877,0.239747,-0.08344,0.008934,-33.0
0.017105,-0.167141,-0.081145,0.022524,-31.0
0.001225,-0.556443,-0.084538,-0.094719,6.0
0.007433,0.55284,-0.080567,-0.028903,-11.0
0.017179,0.308494,-0.08229,-0.048888,-33.0
0.018087,-0.274259,-0.085257,-0.42913,-34.0
0.005471,-0.495956,-0.086766,0.10566,-4.0
0.002582,0.355925,-0.087947,-0.349724,-1.0
0.015558,0.409217,-0.089389,0.017461,-31.0
0.021184,0.043631,-0.087799,0.195458,-43.0
0.003013,-0.735772,-0.086952,-0.042226,0.0
0.007529,0.540317,-0.083351,0.14483,-14.0
0.015653,0.280249,-0.082072,-0.001724,-32.0
0.015788,-0.147689,-0.086989,-0.419004,-31.0
0.010682,-0.330749,-0.088919,0.095801,-19.0
0.006439,0.09719,-0.085406,0.16748,-11.0
0.016414,0.915229,-0.087495,-0.096052,-37.0
0.035403,0.692733,-0.087479,0.149893,-81.0
0.044342,0.589612,-0.087303,-0.000658,-102.0
0.047933,0.169934,-0.085977,0.09367,-110.0
0.048066,-0.243882,-0.075512,0.369192,-110.0
0.023337,-1.128804,-0.071815,0.033982,-51.0
0.012837,-0.044835,-0.072716,-0.35905,-31.0
0.032407,0.90164,-0.073451,0.181069,-81.0
0.051004,0.214966,-0.072559,-0.206101,-123.0
0.02831,-0.979852,-0.072682,0.063559,-66.0
0.016393,-0.143426,-0.077585,-0.555167,-43.0
0.030105,0.833958,-0.08244,-0.01185,-79.0
0.044473,0.365517,-0.087135,-0.122698,-111.0
0.043414,0.140623,-0.086632,0.098466,-109.0
0.033096,-0.375515,-0.090605,-0.12856,-84.0
0.028178,-0.138097,-0.092199,-0.014781,-75.0
0.036677,0.432932,-0.092626,-0.100582,-98.0
0.052689,0.665554,-0.093799,-0.05928,-137.0
0.040085,-0.691806,-0.095396,0.061694,-104.0
0.033044,-0.32915,-0.093657,0.03265,-90.0
0.03761,0.189386,-0.096234,-0.118435,-104.0
0.045241,0.142488,-0.098264,0.20132,-122.0
0.039709,-0.662229,-0.091685,0.105127,-108.0
0.021646,-0.750694,-0.08972,0.106993,-66.0
0.01741,-0.001402,-0.089055,-0.234879,-60.0
0.027373,0.452917,-0.09546,-0.205301,-85.0
0.036306,0.280782,-0.100476,-0.097384,-107.0
0.031729,0.060951,-0.10395,-0.17679,-96.0
0.036047,0.178194,-0.10366,0.097933,-107.0
0.031408,-0.393368,-0.106147,-0.146147,-95.0
0.024741,-0.218569,-0.108997,-0.088591,-81.0
0.022743,-0.051763,-0.109738,0.020659,-78.0
0.026053,0.243211,-0.108781,0.007336,-88.0
0.032975,0.124102,-0.109999,-0.252199,-104.0
0.024687,-0.366722,-0.114284,0.099798,-84.0
0.019714,-0.210841,-0.111198,0.096601,-74.0
0.02561,0.133961,-0.113359,-0.089923,-89.0
0.026796,-0.02938,-0.116973,-0.224753,-92.0
0.019212,-0.286783,-0.118536,-0.035565,-74.0
0.013784,-0.229493,-0.118397,0.01453,-63.0
0.0156,0.173664,-0.12018,-0.174658,-69.0
0.025943,0.400424,-0.12172,-0.018778,-94.0
0.018701,-0.784535,-0.122712,-0.079265,-74.0
0.003524,-0.686743,-0.124305,-0.047822,-39.0
0.014189,0.488889,-0.124252,-0.048355,-69.0
0.025396,0.080669,-0.125154,-0.138153,-94.0
0.003756,-0.87753,-0.125609,0.04917,-40.0
0.001642,0.31782,-0.127877,-0.159203,-40.0
0.014317,0.491021,-0.127346,0.024656,-70.0
0.004592,-0.735506,-0.128018,-0.008652,-43.0
-0.007705,-0.45572,-0.128158,-0.09765,-16.0
0.008199,0.480363,-0.128281,0.034248,-56.0
0.00457,-0.696069,-0.128645,-0.105644,-44.0
-0.014619,-0.822106,-0.128369,0.039311,0.0
0.001559,0.577888,-0.128044,0.087274,-42.0
0.002852,-0.471441,-0.12906,-0.175458,-41.0
-0.019261,-0.878063,-0.128557,0.068089,11.0
-0.007662,0.66582,-0.128381,0.094469,-20.0
-0.000856,0.110513,-0.125647,0.159752,-34.0
-0.012239,-0.5687,-0.1249,-0.099782,-4.0
-0.021513,-0.172471,-0.125123,0.232763,15.0
-0.01182,0.164072,-0.122405,0.006803,-7.0
-0.016692,-0.285717,-0.122434,-0.004655,5.0
-0.024983,-0.300905,-0.122335,0.023856,25.0
-0.028157,-0.18153,-0.122414,0.004938,32.0
-0.030962,-0.062422,-0.123136,-0.018245,39.0
-0.024833,0.276252,-0.122603,0.042509,24.0
-0.026481,-0.059757,-0.122292,-0.130425,30.0
-0.028755,-0.237754,-0.12219,0.031051,37.0
-0.026155,0.04896,-0.122154,0.004138,31.0
-0.028249,0.124102,-0.121517,-0.02837,36.0
-0.028293,0.07001,-0.120827,0.012931,37.0
-0.027009,0.108114,-0.120797,0.000674,35.0
-0.027837,0.019382,-0.120509,-0.042493,38.0
-0.028434,-0.038706,-0.120278,-0.044358,40.0
-0.027218,-0.025916,-0.119687,0.030784,38.0
-0.028889,-0.046167,-0.119201,0.066757,43.0
-0.029735,0.020981,-0.118817,0.038245,45.0
-0.028996,0.062016,-0.118536,-0.02464,44.0
-0.028911,0.045229,-0.118559,-0.032367,45.0
-0.028105,0.021248,-0.118308,0.030518,44.0
-0.028292,-0.013659,-0.118131,-0.022775,45.0
-0.02756,0.02711,-0.118149,0.018794,44.0
-0.028074,0.017517,-0.118227,-0.017445,46.0
-0.027254,-0.006198,-0.118319,0.015863,45.0
-0.027614,0.015386,-0.118113,-0.000658,47.0
-0.02645,0.006592,-0.118177,0.031584,45.0
-0.026124,-0.005132,-0.118296,0.000674,45.0
-0.026727,-0.018455,-0.11804,0.044907,47.0
-0.02723,0.047095,-0.117864,-0.009984,49.0
-0.026541,0.050292,-0.117352,0.033715,48.0
-0.026606,0.018583,-0.117154,-0.020643,49.0
-0.026977,-0.002467,-0.116861,-0.012915,51.0
-0.025788,0.052157,-0.116944,-0.00199,49.0
-0.025743,0.052957,-0.116889,0.026787,49.0
-0.025236,0.07001,-0.116964,0.004671,49.0
-0.024343,0.091061,-0.116834,0.012931,48.0
-0.022555,0.073208,-0.116854,0.016662,44.0
-0.022203,0.024445,-0.116575,0.008135,44.0
-0.021981,0.007658,-0.116903,-0.020376,44.0
-0.022061,0.044963,-0.116885,0.002806,45.0
-0.021375,0.062816,-0.117336,-0.001724,44.0
-0.020167,0.060418,-0.117628,0.016928,42.0
-0.02044,0.05269,-0.118099,-0.035565,43.0
-0.019557,0.102252,-0.11824,0.004938,42.0
-0.01857,0.090794,-0.119042,-0.016113,40.0
-0.017595,0.006859,-0.119768,-0.034765,38.0
-0.017366,-0.023784,-0.120044,-0.005454,38.0
-0.017247,0.049226,-0.119589,0.038245,38.0
-0.017172,0.084399,-0.119672,0.004138,39.0
-0.017216,0.077471,-0.119701,-0.012116,39.0
-0.015193,0.060684,-0.119253,0.015863,35.0
-0.014941,0.010856,-0.11883,0.034248,35.0
-0.014134,0.055621,-0.118121,0.038778,34.0
-0.013677,0.093992,-0.11766,0.074218,33.0
-0.013842,0.03617,-0.11773,0.03718,34.0
-0.012182,0.001796,-0.117447,0.036114,30.0
-0.012171,0.088929,-0.117271,0.070221,30.0
-0.012625,0.023646,-0.117044,0.066224,32.0
-0.011663,0.05269,-0.11665,0.096334,30.0
-0.010113,0.100654,-0.117009,0.072619,27.0
-0.009254,0.019116,-0.116591,-0.069139,25.0
-0.011004,0.154745,-0.118005,-0.145347,29.0
-0.00445,0.488623,-0.121431,-0.064076,13.0
0.001067,0.394295,-0.127925,-0.289237,1.0
0.007102,0.363119,-0.12893,0.097134,-12.0
0.017306,0.402556,-0.127161,0.012931,-36.0
0.023615,0.194981,-0.120617,0.284457,-50.0
0.013355,-0.483965,-0.123408,0.000941,-24.0
0.00641,-0.206578,-0.123312,0.024656,-10.0
0.014255,0.517134,-0.123383,-0.020909,-31.0
0.032031,0.756418,-0.123301,0.012398,-73.0
0.013784,-0.7864,-0.123421,-0.025972,-26.0
0.003302,-0.084271,-0.124252,-0.026505,-5.0
0.02293,0.881389,-0.124683,-0.008119,-54.0
0.019525,-0.638513,-0.125465,-0.047289,-41.0
0.008659,-0.363791,-0.124873,0.060628,-18.0
0.00863,0.237615,-0.124089,-0.039562,-20.0
0.021474,0.610396,-0.124028,0.056098,-52.0
0.016157,-0.669689,-0.125077,0.106193,-35.0
0.008409,-0.276924,-0.122183,0.133106,-19.0
0.015232,0.311159,-0.122723,-0.029703,-37.0
0.019016,-0.353665,-0.12501,-0.124563,-44.0
0.010511,-0.254541,-0.123594,0.061428,-25.0
0.009595,0.037235,-0.122592,0.021991,-25.0
0.014612,0.190185,-0.123836,-0.126162,-37.0
0.012234,-0.260137,-0.124863,0.119516,-30.0
0.008355,-0.079209,-0.124063,0.054766,-22.0
0.01167,0.119572,-0.12262,0.007336,-31.0
0.014319,0.195781,-0.125951,-0.143482,-38.0
0.007531,-0.337677,-0.125454,0.02359,-20.0
0.004954,-0.057625,-0.124336,0.055565,-16.0
0.010698,0.296503,-0.123762,0.031317,-30.0
0.015447,-0.001935,-0.126562,-0.388095,-41.0
0.004284,-0.476504,-0.124431,0.133639,-13.0
0.001301,0.159808,-0.123994,-0.160802,-9.0
0.011463,0.512871,-0.127571,0.032383,-34.0
0.023459,0.416412,-0.12715,0.008668,-62.0
0.001679,-0.912437,-0.126887,0.029985,-7.0
0.002923,0.615992,-0.127483,-0.00199,-15.0
0.016099,0.280516,-0.125065,0.154689,-45.0
0.002586,-0.45652,-0.126233,-0.084061,-11.0
-0.001696,-0.091999,-0.127001,0.082478,-3.0
0.012937,0.550176,-0.126158,-0.042493,-39.0
0.013126,-0.417882,-0.128399,-0.164799,-37.0
-0.006546,-0.813579,-0.128007,0.028653,10.0
0.001884,0.359389,-0.128679,-0.020643,-13.0
0.006959,0.208304,-0.128313,0.026787,-25.0
0.013503,0.2139,-0.128444,-0.015847,-40.0
0.002129,-0.569233,-0.130479,-0.025972,-11.0
-0.007906,-0.315294,-0.13026,0.034248,10.0
0.001059,0.394295,-0.130931,-0.08486,-12.0
0.004826,0.05722,-0.132079,-0.005454,-20.0
0.000968,-0.239886,-0.134353,-0.16773,-10.0
0.000465,-0.002201,-0.136443,-0.022242,-9.0
0.003093,0.057753,-0.135296,0.048104,-16.0
0.002451,-0.050431,-0.135254,-0.021975,-14.0
0.001567,-0.041105,-0.135224,0.015863,-12.0
0.000122,-0.068017,-0.135206,-0.003856,-9.0
-0.00159,-0.071215,-0.13516,0.001474,-5.0
-0.003475,-0.074679,-0.135136,0.00174,0.0
-0.005469,-0.075745,-0.135055,0.00174,3.0
-0.007304,-0.068017,-0.13501,0.004138,8.0
-0.008873,-0.062954,-0.134954,-0.000125,12.0
-0.008801,0.055088,-0.134713,-0.032367,11.0
-0.010052,-0.040572,-0.13478,0.005737,15.0
-0.010572,-0.024584,-0.134823,-0.001458,16.0
-0.011273,-0.022719,-0.134786,-0.001458,18.0
-0.012168,-0.032844,-0.134776,-0.002257,21.0
-0.013119,-0.036575,-0.134971,-0.012116,23.0
-0.013987,-0.028314,-0.135393,-0.022775,25.0
-0.014413,0.010856,-0.136342,-0.058481,27.0
-0.013594,0.055621,-0.138189,-0.099516,25.0
-0.009866,0.153413,-0.142295,-0.175458,16.0
-0.010136,-0.066418,-0.143653,0.000408,18.0
-0.011654,-0.05949,-0.143535,0.000408,22.0
-0.013267,-0.061356,-0.143485,-0.003056,26.0
-0.014634,-0.052296,-0.143515,-0.005987,30.0
-0.014809,0.012188,-0.143946,-0.037164,30.0
-0.012831,0.112378,-0.146123,-0.126428,26.0
-0.009312,0.080669,-0.150675,-0.117635,18.0
-0.009802,-0.032045,-0.152025,-0.032367,20.0
-0.01045,-0.007264,-0.152906,-0.055816,21.0
-0.008409,0.116375,-0.155695,-0.155473,17.0
-0.008433,-0.062688,-0.157731,-0.013715,18.0
-0.010737,-0.084804,-0.157693,0.000674,23.0
-0.012531,-0.054428,-0.157979,-0.027038,28.0
-0.021547,-1.291346,-0.159473,0.097666,53.0
-0.046653,-1.0478,-0.160739,-0.003856,111.0
-0.045634,0.168868,-0.160807,-0.013715,105.0
-0.033698,0.592543,-0.16044,-0.032101,77.0
-0.025236,0.224825,-0.161422,-0.064076,60.0
-0.027515,-0.121576,-0.163576,-0.088857,68.0
-0.032887,-0.117579,-0.163993,-0.020909,81.0
-0.031717,0.102785,-0.165682,-0.02917,78.0
-0.028152,0.154212,-0.166422,-0.035565,71.0
-0.029514,0.023113,-0.167455,-0.044624,75.0
-0.02985,0.076139,-0.167698,-0.043292,77.0
-0.027904,0.12277,-0.168001,-0.036364,73.0
-0.027911,0.086531,-0.168265,-0.009451,74.0
-0.026668,0.10465,-0.169103,-0.104579,72.0
-0.027333,0.257333,-0.178645,-0.38543,73.0
-0.012954,0.743894,-0.184627,-0.242606,39.0
-0.009712,-0.024051,-0.191965,-0.162667,35.0
-0.015236,-0.066951,-0.194858,-0.048355,48.0
-0.012145,0.359389,-0.194446,-0.081929,40.0
-0.003691,0.269058,-0.197454,-0.096851,21.0
-0.003903,-0.075478,-0.198526,0.011866,23.0
-0.011559,-0.382709,-0.196096,0.14936,42.0
-0.009526,0.349796,-0.198343,-0.096052,35.0
-0.000197,0.276252,-0.193432,0.299912,14.0
-0.001014,-0.313696,-0.188783,-0.056082,18.0
-0.019417,-0.798924,-0.190509,0.081146,62.0
-0.012221,0.615459,-0.190929,0.169345,41.0
0.003335,0.519,-0.179118,0.546123,5.0
-0.013485,-1.050464,-0.176316,-0.075801,50.0
-0.023659,-0.19512,-0.175353,0.07182,71.0
-0.017116,0.107848,-0.16788,0.210647,55.0
-0.022103,-0.258538,-0.168571,-0.105378,69.0
-0.015559,0.417477,-0.168046,0.138169,52.0
-0.012951,0.112111,-0.166283,0.036913,47.0
-0.014945,-0.127971,-0.166814,-0.068606,53.0
-0.014275,0.190984,-0.167764,0.123247,51.0
-0.012069,-0.026716,-0.166591,0.039311,47.0
-0.015602,-0.060823,-0.167698,-0.089923,56.0
-0.013723,0.068945,-0.16699,-0.042226,51.0
-0.011727,0.116375,-0.167041,0.018527,47.0
-0.011117,0.054822,-0.166697,0.020659,46.0
